Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks)
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,91,90,98.90%,6.2,13.9
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_130,Ophthalmology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X02,Other - Medical Services,284,279,98.20%,5.1,11.3
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X04,Other - Paediatric Services,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X05,Other - Surgical Services,-,-,-,-,-
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery Service,26,26,100.00%,5.3,13.5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology Service,"2,690","1,824",67.80%,10.1,40
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,509","1,741",49.60%,18.1,48.2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,Ear Nose and Throat Service,"3,992","2,296",57.50%,14.4,44.1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology Service,"6,211","3,383",54.50%,15.2,48.6
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgical Service,"1,445",825,57.10%,15.2,44.5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery Service,"1,147",925,80.60%,5.1,32.1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery Service,571,254,44.50%,20.6,50.1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Internal Medicine Service,34,31,91.20%,7.3,19.3
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology Service,"1,276",945,74.10%,9.8,30.8
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology Service,"3,098","1,577",50.90%,17.5,45.5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology Service,"1,937","1,528",78.90%,7.4,29.4
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_340,Respiratory Medicine Service,"1,575",771,49.00%,18.4,43.9
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology Service,"3,382","1,927",57.00%,15.1,50.2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_410,Rheumatology Service,576,476,82.60%,7.3,25.2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_430,Elderly Medicine Service,64,28,43.80%,18.7,52.9
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology Service,"3,775","1,810",47.90%,19.2,45.7
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X02,Other - Medical Services,"4,487","3,011",67.10%,11,35.1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X04,Other - Paediatric Services,"1,703",878,51.60%,16.9,49.5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X05,Other - Surgical Services,"6,029","3,815",63.30%,12,43.1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X06,Other - Other Services,816,685,83.90%,7.1,27.9
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,621","2,905",62.90%,12.9,44.9
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,668","1,331",49.90%,18.1,51.4
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,718","2,593",55.00%,16,42.7
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,723","1,902",51.10%,17.5,42.3
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,034","1,302",64.00%,13,37.8
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,776","1,364",49.10%,18.4,41.8
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,266,166,62.40%,12,51.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,1,1,100.00%,-,-
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,157","2,029",64.30%,13.5,32.7
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,357",863,63.60%,13.1,42.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,377","1,526",64.20%,12.4,37.3
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,824,411,49.90%,18.1,48.8
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,467",572,39.00%,23.4,55.5
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,260,213,81.90%,5.6,28.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,187,129,69.00%,12.9,30
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,237","1,728",53.40%,16.3,45.3
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,783","1,056",59.20%,13.6,40.8
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,597",746,46.70%,19.5,46.4
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,750,505,67.30%,6.4,33.9
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,839,644,76.80%,10.3,29.2
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,074",547,50.90%,17.5,52
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_101,Urology Service,"1,923","1,335",69.40%,12.1,37.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,350","1,273",54.20%,16.2,40
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,101","1,503",71.50%,12.3,31.9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,546","1,535",60.30%,14.6,38.8
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,041",994,48.70%,18.9,50.3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,882","1,048",55.70%,15.9,48.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,18,15,83.30%,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,072",781,72.90%,11.5,29.7
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,174","1,322",60.80%,14.2,38.9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_330,Dermatology Service,794,56,7.10%,40.4,52
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,135",622,54.80%,16.1,51.5
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_410,Rheumatology Service,872,375,43.00%,20.8,46.3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,238,176,73.90%,11.8,25
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,365","1,536",64.90%,13.4,34.4
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,043","2,106",69.20%,11.7,33.9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,65,50,76.90%,9.9,23.4
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,185,115,62.20%,14.2,36.3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,559","1,096",70.30%,11,34.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X06,Other - Other Services,713,581,81.50%,10.2,22.1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,19,15,78.90%,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"4,144","3,169",76.50%,8,38.4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"9,072","4,956",54.60%,16,42.1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"6,696","3,471",51.80%,17.2,43.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,748","3,177",66.90%,12.1,34.6
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"3,370","1,929",57.20%,15,38.7
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,11,11,100.00%,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,283,238,84.10%,6.7,24.8
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,823","3,244",84.90%,6.6,25.9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"7,136","5,547",77.70%,7.7,33.2
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"4,923","2,795",56.80%,14.9,37.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,113",967,86.90%,7,22.1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"2,456","1,421",57.90%,14.1,38.7
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,149",785,68.30%,12,33.6
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,334,294,88.00%,7.2,22.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,537","2,525",71.40%,9.6,31.4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"8,260","7,049",85.30%,6.4,25.8
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,386",894,64.50%,12.8,35.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,782","4,869",71.80%,9.3,34.9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,771,740,96.00%,5.5,13.7
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery Service,803,434,54.00%,16.7,41
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology Service,"6,854","4,514",65.90%,12.4,38
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,352","3,153",58.90%,14.5,39.8
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgical Service,"1,341","1,005",74.90%,8.7,32.7
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery Service,"2,421","1,579",65.20%,12.4,37.2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_170,Cardiothoracic Surgery Service,21,21,100.00%,2.9,6.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_300,General Internal Medicine Service,1,1,100.00%,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology Service,"1,043",596,57.10%,15.7,36.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology Service,"1,687","1,225",72.60%,11.1,30
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology Service,"1,919","1,148",59.80%,14.1,40.4
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_340,Respiratory Medicine Service,751,686,91.30%,5.6,18.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology Service,"4,422","2,486",56.20%,16,38.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology Service,739,616,83.40%,7.2,22.2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_430,Elderly Medicine Service,175,146,83.40%,9.6,19.9
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology Service,"4,796","3,072",64.10%,13.3,43.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,X02,Other - Medical Services,"5,299","3,446",65.00%,12.3,32.6
Y58,RVJ,NORTH BRISTOL NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,X04,Other - Paediatric Services,8,8,100.00%,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,X05,Other - Surgical Services,"4,996","3,723",74.50%,7.4,31.1
Y58,RVJ,NORTH BRISTOL NHS TRUST,X06,Other - Other Services,104,102,98.10%,3.4,14.1
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,796,404,50.80%,17.7,41.7
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,720,489,67.90%,11.6,33.4
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,342","1,111",47.40%,19.3,41.6
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,"1,534",687,44.80%,21.1,41.7
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,"2,201","1,395",63.40%,13.3,35.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery Service,721,352,48.80%,18.4,42.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_300,General Internal Medicine Service,1,1,100.00%,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_301,Gastroenterology Service,743,486,65.40%,12.7,36.3
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_320,Cardiology Service,837,333,39.80%,22.1,42.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_330,Dermatology Service,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_340,Respiratory Medicine Service,313,194,62.00%,10.1,33.1
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_400,Neurology Service,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_410,Rheumatology Service,385,327,84.90%,7.6,20.7
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_430,Elderly Medicine Service,30,29,96.70%,4,17.3
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_502,Gynaecology Service,"1,077",631,58.60%,14.6,39
Y59,R1F,ISLE OF WIGHT NHS TRUST,X02,Other - Medical Services,484,382,78.90%,9.5,29.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,X03,Other - Mental Health Services,9,5,55.60%,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,X04,Other - Paediatric Services,-,-,-,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,X05,Other - Surgical Services,"1,089",843,77.40%,8.4,30.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,X06,Other - Other Services,69,33,47.80%,20.5,43.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,738","1,971",72.00%,10.3,41
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"1,496","1,212",81.00%,8.1,30.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,917","2,714",45.90%,20.4,50.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,297","1,731",52.50%,16.6,44
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,147","1,512",70.40%,12,28.5
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"4,457","1,640",36.80%,27.3,53.5
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,131,120,91.60%,6.1,19.1
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,075",718,66.80%,12.7,35.9
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,338",746,55.80%,15.3,45.3
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,041",513,49.30%,18.4,48.3
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,"1,086",409,37.70%,22.7,49.3
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,212,196,92.50%,4.9,16
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,18,18,100.00%,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,662","1,192",71.70%,11,35.2
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,096","2,097",67.70%,11.6,35.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,794,546,68.80%,12.6,28.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,092",785,71.90%,8,33.2
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,"1,071",845,78.90%,9.1,34.5
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_100,General Surgery Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"10,063","7,270",72.20%,10.2,30
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_410,Rheumatology Service,354,327,92.40%,4.9,17.8
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X02,Other - Medical Services,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,-,-,-,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X05,Other - Surgical Services,136,115,84.60%,3.1,27.5
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,620",929,57.30%,13.4,48.6
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_101,Urology Service,"5,188","2,608",50.30%,17.8,50.2
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"12,619","6,059",48.00%,18.8,44.5
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"7,082","3,513",49.60%,18.2,46.7
