Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology Service,560,453,80.90%,10.4,21.7,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,12,11,91.70%,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology Service,"2,177","1,524",70.00%,11.5,33.1,15,-,2
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X02,Other - Medical Services,"6,246","3,951",63.30%,13,38.4,9,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X04,Other - Paediatric Services,641,528,82.40%,8.9,24.6,3,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X05,Other - Surgical Services,"2,681","1,720",64.20%,12,36.9,19,-,1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X06,Other - Other Services,491,482,98.20%,5.9,12.7,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,261",695,55.10%,15.9,41.7,38,4,7
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,901",800,42.10%,21.7,41.9,30,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,631","1,220",33.60%,23.2,42.4,53,-,1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,097",427,38.90%,22.6,36.1,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,933","1,272",65.80%,11.6,32.2,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,425",723,50.70%,17.7,35.9,2,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,5,2,40.00%,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,68,45,66.20%,7.3,45.3,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,985,585,59.40%,13.8,43,24,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,245",770,61.80%,13.1,35.3,6,-,5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,177",873,74.20%,10.9,27.1,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,098",510,46.40%,19.2,37.8,8,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,529",488,31.90%,25.4,47.3,67,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,028",179,17.40%,27.3,45.9,23,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,316,200,63.30%,11.3,40.2,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,549",934,60.30%,13.8,32.9,1,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,897","2,101",72.50%,10.5,31.8,24,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,1,-,-,-,-,-,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,955,643,67.30%,12.5,30.5,5,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,031","1,110",54.70%,16.4,37.1,16,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,730,512,70.10%,10.9,30.9,5,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_100,General Surgery Service,951,512,53.80%,17.2,33.7,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_101,Urology Service,"1,689","1,157",68.50%,11.9,31,4,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,045","1,196",39.30%,22.8,43,22,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,841","2,789",57.60%,15,34.1,2,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,392","2,872",65.40%,12.9,36.1,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,244","1,055",84.80%,9.2,27.5,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,351,281,80.10%,10.3,27,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,771,284,36.80%,24.6,57,93,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,036","1,314",43.30%,21.3,45.7,46,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,210","1,044",86.30%,7.9,22.7,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,159","1,668",52.80%,17.2,32.1,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,199",535,44.60%,21.2,42.1,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_400,Neurology Service,858,513,59.80%,13.9,33,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_410,Rheumatology Service,562,432,76.90%,12.8,23.1,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,14,13,92.90%,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,926","1,986",50.60%,17.8,40.2,22,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X02,Other - Medical Services,892,794,89.00%,9.3,19.7,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,931","1,061",54.90%,15.5,40.2,-,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X05,Other - Surgical Services,"5,882","3,034",51.60%,17.3,39.6,7,-,-
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,X06,Other - Other Services,71,38,53.50%,12.3,46.2,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery Service,"3,980","2,572",64.60%,12.7,36.2,46,-,5
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology Service,"2,205","1,830",83.00%,9.2,26.1,5,1,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma and Orthopaedic Service,"4,893","3,203",65.50%,12.6,37.6,50,-,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,Ear Nose and Throat Service,"4,367","2,983",68.30%,10.6,36.7,19,2,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology Service,"4,007","3,186",79.50%,8.7,25.2,1,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery Service,"1,261",943,74.80%,8.8,33.9,6,-,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgical Service,"3,474","1,868",53.80%,15.9,38.1,34,1,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology Service,"1,819","1,704",93.70%,8.4,17.1,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology Service,"3,263","2,713",83.10%,9,21.8,1,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology Service,"2,692","1,879",69.80%,11.7,28.6,2,-,2
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Respiratory Medicine Service,"2,868","1,840",64.20%,11.2,36.8,7,-,1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology Service,"3,349","1,923",57.40%,14.8,39,12,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology Service,250,224,89.60%,5.1,22.3,-,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Elderly Medicine Service,162,142,87.70%,8.6,19.4,-,-,-
