Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,255,164,64.30%,11.8,33.8,5
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,15,11,73.30%,-,-,0
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,81,36,44.40%,19.8,38.8,4
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,448","1,570",64.10%,11,43.9,52
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_320,Cardiology Service,"3,219","1,634",50.80%,17.6,45.6,65
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,353","1,296",55.10%,14.1,58,266
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,661",850,51.20%,17.4,48,76
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_400,Neurology Service,"1,243",551,44.30%,22.1,54.8,163
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_410,Rheumatology Service,369,220,59.60%,13.4,39.1,7
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,210,181,86.20%,7.8,28.6,0
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,506","1,754",70.00%,11.3,40,63
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,065",953,46.20%,19.4,46,75
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"2,159",972,45.00%,21.6,64.7,327
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,X05,Other - Surgical Services,"4,118","1,945",47.20%,19.9,69.4,609
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,X06,Other - Other Services,274,192,70.10%,9.5,36.8,4
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,853,415,48.70%,18.5,46.2,39
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,864,645,74.70%,9.3,45.5,40
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,326","1,222",52.50%,17,62.6,300
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,285","1,269",55.50%,15.9,52.3,187
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,581","1,368",53.00%,16.7,56.3,285
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,659",641,38.60%,27.3,84,404
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,2,2,100.00%,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,206",503,41.70%,23.2,77.8,253
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,665,617,92.80%,8.8,17.8,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,200",766,63.80%,13.2,35.9,13
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,244,223,91.40%,6.9,18.4,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,50,20,40.00%,38.3,52,4
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,32,31,96.90%,4.8,8.9,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,078",802,74.40%,9.2,35.3,7
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,100",953,86.60%,8.3,21.5,4
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,191,140,73.30%,10.3,37.7,9
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,252",942,75.20%,7.2,41.6,41
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,7,5,71.40%,-,-,1
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,641","2,111",58.00%,15,50.8,269
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_101,Urology Service,"1,857","1,205",64.90%,13.3,42.2,25
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,298","1,292",56.20%,15.7,48.3,140
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,930","1,444",49.30%,18.3,45.4,111
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,132","2,433",77.70%,9.4,31,20
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"4,520","2,105",46.60%,19.7,58.5,548
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,117,112,95.70%,9,16.8,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,393","1,471",61.50%,12.5,57.8,263
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_320,Cardiology Service,"3,568","1,920",53.80%,16.7,47.2,152
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_330,Dermatology Service,877,852,97.10%,2.8,14.4,1
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,346,344,99.40%,4.5,13,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_400,Neurology Service,"1,281",773,60.30%,14,30.6,2
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,036",988,95.40%,8.1,16.8,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,179,164,91.60%,6.6,18.3,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,233","1,585",71.00%,11.7,40.1,64
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,829","2,263",80.00%,10.1,27.8,9
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X04,Other - Paediatric Services,130,85,65.40%,14.5,34.3,0
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X05,Other - Surgical Services,475,413,86.90%,4.5,33,12
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,X06,Other - Other Services,717,535,74.60%,7.9,31.3,1
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_100,General Surgery Service,"2,361","1,530",64.80%,11,43.2,111
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_101,Urology Service,"1,781","1,053",59.10%,14.3,46.5,111
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"7,163","3,153",44.00%,20.9,57.4,779
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,"2,451","1,922",78.40%,8.9,31.6,35
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_130,Ophthalmology Service,"3,507","2,897",82.60%,7.7,25.6,10
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_140,Oral Surgery Service,"1,755","1,371",78.10%,9.5,31.3,25
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_301,Gastroenterology Service,"1,981","1,666",84.10%,7.6,24.3,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_320,Cardiology Service,"3,477","1,885",54.20%,16.2,44.3,177
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_330,Dermatology Service,"2,585","2,070",80.10%,7.5,28.2,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_340,Respiratory Medicine Service,473,336,71.00%,11.6,27.8,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_400,Neurology Service,"1,921",759,39.50%,25.6,57.4,282
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_410,Rheumatology Service,410,382,93.20%,5.1,15.3,1
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_430,Elderly Medicine Service,326,261,80.10%,8.2,28.3,1
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,C_502,Gynaecology Service,"2,643","1,568",59.30%,13.6,47,162
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X02,Other - Medical Services,"4,187","3,442",82.20%,8.4,24.9,11
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X04,Other - Paediatric Services,"1,177",710,60.30%,14,34,2
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X05,Other - Surgical Services,"2,183","1,374",62.90%,11.1,50.9,161
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,X06,Other - Other Services,852,765,89.80%,4.2,25,3
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,General Surgery Service,489,,,20.6,,88
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,Urology Service,"1,669",,,13.3,,137
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,907",,,9.5,,471
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,653",,,12.2,,106
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,098",,,16.2,,163
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,452",,,12.5,,80
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   ,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,1,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,37,,,12,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,6,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,790",,,13.3,,5
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,453",,,13,,50
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,194,,,8.3,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,926,,,9.1,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,872,,,13.3,,2
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,674,,,21.1,,29
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,289,,,5.8,,1
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,032",,,11.6,,105
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,781",,,13,,84
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   ,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,919,,,9.7,,24
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,"5,270",,,15.8,,583
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,819,,,11.7,,3
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,151",676,58.70%,13.8,70.2,177
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,"3,040","1,757",57.80%,14.4,57.8,348
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"10,200","4,235",41.50%,24.1,77.6,"1,927"
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,880","2,152",55.50%,16.4,50,226
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"14,477","5,777",39.90%,25.5,57.8,"1,799"
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,635","1,682",63.80%,12.2,48,97
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,739",996,57.30%,15.4,61,216
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,524",934,61.30%,14.2,43,8
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"5,866","2,530",43.10%,23.2,48.2,211
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,"4,554","2,286",50.20%,17.9,56.6,477
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service,"5,615","3,453",61.50%,12.3,48.7,248
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,099",993,47.30%,19.2,51.8,164
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service,"2,018","1,007",49.90%,18.1,51.2,142
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,636,523,82.20%,7.7,31,11
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,838,697,83.20%,8.6,29,5
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,"4,118","2,194",53.30%,16.5,49.4,229
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,"6,837","4,618",67.50%,11.5,46.9,287
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,3,2,66.70%,-,-,0
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,782",904,50.70%,17.8,51.2,134
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,382","3,520",55.20%,15.2,60.2,807
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,"5,410","3,323",61.40%,13.2,45.7,151
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   ,,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,592,555,93.80%,6.6,17.1,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery Service,72,38,52.80%,16.5,46.6,5
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology Service,"2,292","1,440",62.80%,12,53.6,198
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,410","1,422",41.70%,24.7,103,838
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,Ear Nose and Throat Service,"3,502","2,300",65.70%,12.7,41.7,163
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology Service,"6,248","3,579",57.30%,14.8,39.2,170
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_140,Oral Surgery Service, -   , -   ,,-,-,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgical Service,"2,297",765,33.30%,30.6,87.2,693
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery Service,"1,304",767,58.80%,12.8,44.3,73
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery Service,489,218,44.60%,20.3,58.9,63
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Internal Medicine Service,41,32,78.00%,9,30.7,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology Service,"1,474","1,038",70.40%,8.4,41.1,37
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology Service,"2,315","1,418",61.30%,13.1,42.7,72
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology Service,"2,470","1,457",59.00%,14.2,36,2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_340,Respiratory Medicine Service,"1,017",688,67.60%,11.5,43.2,32
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology Service,"1,768","1,527",86.40%,8.9,25.7,10
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_410,Rheumatology Service,598,250,41.80%,23.5,49.6,34
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_430,Elderly Medicine Service,31,19,61.30%,14.5,38.5,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology Service,"3,382","1,949",57.60%,15.6,44,167
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X02,Other - Medical Services,"4,020","2,971",73.90%,8.3,37.2,106
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X03,Other - Mental Health Services,59,59,100.00%,0.8,5.4,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X04,Other - Paediatric Services,"1,569","1,092",69.60%,12.4,39.7,4
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X05,Other - Surgical Services,"6,416","3,816",59.50%,13.7,51.2,500
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X06,Other - Other Services,518,456,88.00%,5.9,24.9,2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"3,671","2,486",67.70%,12.2,40,75
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,711",978,57.20%,14.4,50.6,127
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,078","1,719",55.80%,15.2,51.1,233
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,218","1,591",49.40%,18.3,45.2,122
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,513","1,383",55.00%,15.8,41.1,39
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,187","1,300",59.40%,15.3,32.7,7
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   ,,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,577,356,61.70%,12.9,36.5,10
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   ,,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,3,1,33.30%,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,745","1,632",59.50%,13.9,40.2,18
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,886,688,77.70%,9.8,27.5,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,460","1,376",55.90%,15.1,46.5,76
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,990,502,50.70%,17.6,44.9,43
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,735",675,38.90%,25.1,48.3,43
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,452,369,81.60%,8.2,24.4,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,89,84,94.40%,5.4,13.4,0
