Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks)
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_502,Gynaecology,"3,356","1,306",38.90%,21.5,44.4
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,X01,Other,"5,587","4,058",72.60%,13.6,27.6
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_101,Urology,107,80,74.80%,14,27.4
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,"4,716","2,857",60.60%,15.3,36.7
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_150,Neurosurgery,2, -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_160,Plastic Surgery,1,1,100.00%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,Gastroenterology,14,10,71.40%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_400,Neurology,1,1,100.00%,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_410,Rheumatology,160,92,57.50%,16.3,28.7
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,X01,Other,"1,097",742,67.60%,14.3,30.5
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_100,General Surgery,746,471,63.10%,13.7,31.1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_101,Urology,824,683,82.90%,11.8,26.1
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,597,363,60.80%,11.7,37.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_130,Ophthalmology,979,775,79.20%,12,24.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_300,General Medicine,271,211,77.90%,12,23.6
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_301,Gastroenterology,653,463,70.90%,13.4,26.9
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_320,Cardiology,"1,006",735,73.10%,12.8,24.3
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_330,Dermatology,289,259,89.60%,9.8,19.3
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_340,Thoracic Medicine,678,486,71.70%,12.4,26.4
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_400,Neurology,330,212,64.20%,14.5,29.9
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_410,Rheumatology,176,158,89.80%,11.1,19
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_430,Geriatric Medicine,195,186,95.40%,10.3,16.8
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,C_502,Gynaecology,533,403,75.60%,10.9,25.8
Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,X01,Other,"1,687","1,346",79.80%,11.4,26.5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,"2,255",925,41.00%,20.5,39.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"1,189",522,43.90%,20.7,42.9
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"3,707",984,26.50%,28.2,48.4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",741,166,22.40%,27.7,42.4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,055",663,32.30%,24.7,42.3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,817,132,16.20%,29.8,43.4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,58,37,63.80%,15.4,32.4
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,13,11,84.60%,-,-
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,346",654,48.60%,18.4,44.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,657,436,66.40%,15.3,29.5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"1,464",722,49.30%,18.2,41.8
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,343,247,72.00%,14.7,25.5
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,494,171,34.60%,26.7,38
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,653,289,44.30%,19.7,36.1
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,77,46,59.70%,16.8,30.3
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,876,576,65.80%,14.5,28.2
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,X01,Other,"4,104","1,793",43.70%,20.6,49.8
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_430,Geriatric Medicine,20,20,100.00%,9.2,14.2
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,X01,Other,404,358,88.60%,9.6,19.9
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,387,246,63.60%,15.7,27.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,958,610,63.70%,15.3,29.3
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"1,589",914,57.50%,16.7,30.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,884","1,367",72.60%,13.5,25.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,"3,621","2,175",60.10%,16.2,32.7
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,853,596,69.90%,15.4,24.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,228,156,68.40%,14.1,28
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,105,67,63.80%,16.4,30.5
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,933,771,82.60%,12,23.5
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,662,462,69.80%,15,29.2
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology,"1,111",779,70.10%,14.7,23.6
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,432,322,74.50%,12.8,25.8
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,250,248,99.20%,11.1,16.1
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,713,443,62.10%,14.5,28.4
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,1,1,100.00%,-,-
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,"1,851","1,303",70.40%,13.8,27.7
Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,X01,Other,"3,469","2,335",67.30%,14.9,29.6
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,General Surgery,"3,382","1,871",55.30%,16.3,40.9
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_101,Urology,"3,278","1,696",51.70%,17.5,38.4
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_110,Trauma & Orthopaedics,"3,888","1,737",44.70%,19.5,40.1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_120,"Ear, Nose & Throat (ENT)","3,072","1,681",54.70%,16.9,36
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_130,Ophthalmology,"2,795","1,698",60.80%,15.4,33.9
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_150,Neurosurgery,"1,793",929,51.80%,17.4,41.5
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_160,Plastic Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_300,General Medicine,71,43,60.60%,13.4,22.8
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_301,Gastroenterology,707,676,95.60%,10.2,16.9
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_320,Cardiology,"1,625","1,233",75.90%,13.5,26.3
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_330,Dermatology,"1,696","1,025",60.40%,15.2,32.3
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_340,Thoracic Medicine,"1,250",921,73.70%,13.1,29.1
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_400,Neurology,"2,190","1,167",53.30%,17.3,33.6
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_410,Rheumatology,"1,717",861,50.10%,18,33.8
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_430,Geriatric Medicine,127,105,82.70%,12.8,21
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_502,Gynaecology,"2,958","1,541",52.10%,17.4,38.3
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",X01,Other,"11,065","6,501",58.80%,15.3,42.1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,General Surgery,722,255,35.30%,24.4,50.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,Urology,"2,646","1,544",58.40%,15.7,33.2
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"3,394","1,852",54.60%,17.2,33.1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","5,289","2,184",41.30%,20.4,42.1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,794","1,906",68.20%,14.3,25.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,Oral Surgery,"5,912","3,675",62.20%,16.2,29
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,Plastic Surgery,"1,138",562,49.40%,18.2,45.9
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,General Medicine,236,190,80.50%,13,20.6
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,Gastroenterology,"2,509","1,548",61.70%,15.5,32.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,Cardiology,"3,511","2,100",59.80%,15.3,35.1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,Dermatology,"2,513","1,822",72.50%,14.4,25.5
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,Thoracic Medicine,678,571,84.20%,11.9,21.1
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_400,Neurology,"1,117",739,66.20%,15,26.8
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_410,Rheumatology,651,503,77.30%,13.9,23
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_430,Geriatric Medicine,613,464,75.70%,12.9,23.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_502,Gynaecology,"4,675","2,265",48.40%,18.4,41.7
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X01,Other,"25,793","16,784",65.10%,14.8,33.3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_100,General Surgery,"5,546","3,688",66.50%,14.1,40.1
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_101,Urology,"1,297",888,68.50%,14.4,34.2
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_110,Trauma & Orthopaedics,"4,173","2,142",51.30%,17.7,40.7
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","5,395","3,186",59.10%,16,35.5
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_160,Plastic Surgery,5,3,60.00%,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_300,General Medicine,392,333,84.90%,10.3,23.7
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_301,Gastroenterology,"2,423","1,713",70.70%,13.1,29.3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_320,Cardiology,"2,144","1,399",65.30%,14.7,32.4
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_330,Dermatology,"2,132","1,573",73.80%,13.1,27.8
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_340,Thoracic Medicine,"1,323",928,70.10%,13.4,26.7
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_400,Neurology,"1,489","1,172",78.70%,12.4,26.9
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_410,Rheumatology,"1,134",769,67.80%,14.8,28.9
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_430,Geriatric Medicine,227,178,78.40%,13.4,20.6
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_502,Gynaecology,"4,106","2,607",63.50%,14.7,40.3
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X01,Other,"5,106","3,817",74.80%,12.4,30.7
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_100,General Surgery,675,353,52.30%,17.5,35.8
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_101,Urology,856,789,92.20%,11.8,18
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_110,Trauma & Orthopaedics,"1,336",730,54.60%,17,35.8
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",825,581,70.40%,14.1,28.6
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_140,Oral Surgery,14,5,35.70%,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_160,Plastic Surgery,26,21,80.80%,12.5,23.9
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_300,General Medicine,893,892,99.90%,5.1,7.9
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_301,Gastroenterology,"1,168",955,81.80%,12.7,25
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_320,Cardiology,638,592,92.80%,11.5,17.9
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_330,Dermatology,"1,779","1,144",64.30%,15.4,32.3
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_340,Thoracic Medicine,620,559,90.20%,11.5,19.9
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_400,Neurology,382,360,94.20%,11.3,17.4
