Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks)
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,542,366,67.50%,13.1,31.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,694,568,81.80%,9.8,21.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,596,548,91.90%,6.8,18.1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,72,72,100.00%,2.6,11.2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"1,658","1,214",73.20%,9.7,31.5
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X01,Other,"1,841","1,548",84.10%,6.4,22.9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery,764,709,92.80%,7.8,17.7
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_101,Urology,"1,179","1,026",87.00%,8.3,24.1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"1,533","1,384",90.30%,8.2,20.1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,206","1,129",93.60%,7.9,17.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_130,Ophthalmology,"1,478","1,349",91.30%,7.1,18.9
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,552","1,367",88.10%,8.2,19.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_160,Plastic Surgery,"1,449","1,253",86.50%,8.3,24.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_300,General Medicine,54,53,98.10%,12.5,17.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,Gastroenterology,848,809,95.40%,8.7,17.1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_320,Cardiology,"1,067","1,067",100.00%,5.1,14.8
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_330,Dermatology,742,462,62.30%,13.9,32.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_340,Thoracic Medicine,417,374,89.70%,8.4,20.1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_410,Rheumatology,481,477,99.20%,5.6,14.1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_430,Geriatric Medicine,193,191,99.00%,7.6,16.6
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_502,Gynaecology,"1,246","1,217",97.70%,7.4,16.4
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X01,Other,"4,052","3,949",97.50%,6.8,16.5
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,206,176,85.40%,9.8,23.8
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"2,639","2,250",85.30%,9.7,23.5
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"5,650","4,275",75.70%,10.8,29.1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","4,392","3,319",75.60%,10.9,30.9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"5,356","4,535",84.70%,9,23.8
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,"3,914","2,657",67.90%,12.7,31.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,142,80,56.30%,17.1,33.6
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,296,286,96.60%,6.3,16.6
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,"3,142","2,621",83.40%,9.4,26.1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,"4,147","3,627",87.50%,9.1,21.4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"3,696","2,814",76.10%,10.8,26.9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,824,781,94.80%,7.5,16.9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,"2,133","1,729",81.10%,9.8,23.7
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,"1,416",884,62.40%,13.9,32.3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"4,331","3,350",77.30%,11,29.4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X01,Other,"16,592","14,529",87.60%,7.9,23.2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery,896,779,86.90%,9.1,22.5
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology,"4,131","3,822",92.50%,8.1,17.8
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma & Orthopaedics,"4,170","2,679",64.20%,12.7,35.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgery,"1,097",834,76.00%,10,29.2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery,"1,629","1,374",84.30%,6.6,26.4
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_170,Cardiothoracic Surgery,31,31,100.00%,4.5,14.5
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_300,General Medicine,1,1,100.00%,-,-
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology,"1,580","1,452",91.90%,9.3,18.1
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology,"1,480","1,363",92.10%,7.1,18
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology,"1,594","1,487",93.30%,5.9,16.9
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_340,Thoracic Medicine,427,328,76.80%,7,27.6
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology,"2,424","1,848",76.20%,10.9,28.2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology,700,543,77.60%,9.8,27.3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_430,Geriatric Medicine,155,151,97.40%,3.5,11.9
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology,"2,783","2,140",76.90%,9,29.6
Y58,RVJ,NORTH BRISTOL NHS TRUST,X01,Other,"6,020","5,418",90.00%,6.6,19.7
Y59,R1C,SOLENT NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_101,Urology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_410,Rheumatology,9,9,100.00%,-,-
Y59,R1C,SOLENT NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y59,R1C,SOLENT NHS TRUST,X01,Other,973,942,96.80%,4.2,14.5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery,"1,307","1,089",83.30%,8,23.6
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology,915,580,63.40%,12.3,40
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma & Orthopaedics,"1,445",925,64.00%,12,37.5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",968,634,65.50%,13,26.9
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology,"1,770","1,144",64.60%,12.6,31.4
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery,457,431,94.30%,7.1,16.5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_300,General Medicine,1,1,100.00%,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_301,Gastroenterology,253,164,64.80%,13.1,30.5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_320,Cardiology,649,363,55.90%,15.6,35.4
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_330,Dermatology,553,552,99.80%,4.1,11.8
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_340,Thoracic Medicine,154,103,66.90%,13.5,27.6
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_410,Rheumatology,233,227,97.40%,5.3,13.9
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_430,Geriatric Medicine,74,67,90.50%,7.9,18.5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_502,Gynaecology,853,592,69.40%,12.7,31.2
Y59,R1F,ISLE OF WIGHT NHS TRUST,X01,Other,"1,134",851,75.00%,11,29.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,"2,705","2,494",92.20%,5.7,17.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,"1,101","1,001",90.90%,5.7,18.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"3,871","3,406",88.00%,7,20.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,813","1,524",84.10%,7.8,22.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,719","2,205",81.10%,8.7,23.1
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,"3,227","2,648",82.10%,8.8,21.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,234,213,91.00%,7.3,18.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,6,5,83.30%,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,386,324,83.90%,7.1,23
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,092",930,85.20%,6.8,24.1
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,"1,255","1,014",80.80%,8.4,24.8
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,943,833,88.30%,6.9,20.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,497,453,91.10%,5.5,18.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,401,344,85.80%,6.4,20.6
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,178,144,80.90%,10.9,23.7
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,"1,569","1,321",84.20%,7.5,25
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X01,Other,"3,565","2,856",80.10%,8.4,26.5
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"4,089","3,992",97.60%,5.5,14.5
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Medicine,228,226,99.10%,4,12.4
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_410,Rheumatology,130,130,100.00%,3.2,9.6
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X01,Other,864,844,97.70%,6.4,14.8
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_100,General Surgery,"3,057","2,816",92.10%,6.1,17.9
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_101,Urology,"2,835","2,431",85.70%,6.7,21.6
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"6,043","4,915",81.30%,8.6,23.9
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","3,105","2,753",88.70%,7.1,20
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_130,Ophthalmology,"2,660","2,326",87.40%,7.6,20.3
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_140,Oral Surgery,5,4,80.00%,-,-
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_160,Plastic Surgery,867,737,85.00%,6.3,22.1
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_300,General Medicine,740,715,96.60%,6.2,15.8
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,129","1,052",93.20%,4.9,17.3
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_320,Cardiology,"2,074","1,905",91.90%,5.9,18.1
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_330,Dermatology,"3,540","2,887",81.60%,10.4,24.4
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_340,Thoracic Medicine,916,842,91.90%,6.5,18.1
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_400,Neurology,"1,510","1,419",94.00%,7.1,16.9
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_410,Rheumatology,922,879,95.30%,6.5,16.5
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_430,Geriatric Medicine,78,78,100.00%,1.9,13.3
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_502,Gynaecology,"2,324","2,171",93.40%,5.2,17.1
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,X01,Other,"5,460","5,048",92.50%,5.6,17.7
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,General Surgery,410,347,84.60%,9.2,23.2
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_101,Urology,"1,491","1,115",74.80%,9.2,31.3
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"2,569","1,844",71.80%,10.7,31.5
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","1,380",935,67.80%,12.2,33.9
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_130,Ophthalmology,"4,763","3,754",78.80%,9.3,24.8
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,053",823,78.20%,10.4,30.9
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_150,Neurosurgery,763,577,75.60%,10,28.2
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,509,487,95.70%,6.3,15.4
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_300,General Medicine,109,103,94.50%,8.8,17.6
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,115",827,74.20%,10.9,26.1
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_320,Cardiology,"1,114","1,030",92.50%,6.8,17.5
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_330,Dermatology,"1,761","1,616",91.80%,6.6,18.2
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_340,Thoracic Medicine,801,704,87.90%,6.7,20.1
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_400,Neurology,"3,728","2,562",68.70%,11.9,30.9
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_410,Rheumatology,555,510,91.90%,6.5,18.1
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_430,Geriatric Medicine,75,75,100.00%,6.7,12
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_502,Gynaecology,"2,183","1,834",84.00%,7.6,25.6
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X01,Other,"10,521","9,302",88.40%,7.2,20.7
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_100,General Surgery,"4,070","3,318",81.50%,6.9,26
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_101,Urology,"1,982","1,527",77.00%,8.1,29.1
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,"4,137","3,042",73.50%,10.4,28.9
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","4,560","3,654",80.10%,8.9,23.4
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_130,Ophthalmology,"3,720","3,283",88.30%,6.8,21.2
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_140,Oral Surgery,"1,379","1,189",86.20%,7.9,21.4
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_160,Plastic Surgery,268,216,80.60%,8.5,26.5
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_300,General Medicine,19,19,100.00%,-,-
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_301,Gastroenterology,"2,985","1,880",63.00%,12.8,37.1
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_320,Cardiology,"1,302","1,197",91.90%,5.9,18
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_330,Dermatology,"3,018","2,746",91.00%,6.5,18.5
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_340,Thoracic Medicine,517,512,99.00%,5.3,13.7
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_410,Rheumatology,452,451,99.80%,3,9
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_430,Geriatric Medicine,37,37,100.00%,3.3,11
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,C_502,Gynaecology,"2,947","2,105",71.40%,11.5,25.9
Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,X01,Other,"4,650","3,930",84.50%,7.3,22.8
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_100,General Surgery,"3,077","2,843",92.40%,6.4,17.9
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_101,Urology,"1,657","1,593",96.10%,5.4,14.9
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"3,402","3,134",92.10%,7.3,18
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","2,331","1,781",76.40%,10.8,26
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_130,Ophthalmology,"6,776","6,100",90.00%,8.6,20.4
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_140,Oral Surgery,572,533,93.20%,12.4,17.8
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_160,Plastic Surgery,361,245,67.90%,12.5,35.9
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_300,General Medicine,310,310,100.00%,9.1,15.7
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_301,Gastroenterology,"2,269","2,227",98.10%,7,15.1
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_320,Cardiology,"1,552","1,485",95.70%,4.9,15
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_330,Dermatology,819,739,90.20%,4.8,20.4
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_340,Thoracic Medicine,571,566,99.10%,5.8,12.7
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_400,Neurology,"1,023",984,96.20%,7.2,16.9
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_410,Rheumatology,931,931,100.00%,7.7,16
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_430,Geriatric Medicine,63,63,100.00%,8,13.7
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_502,Gynaecology,"1,138","1,079",94.80%,4.2,16.5
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,X01,Other,"3,113","3,076",98.80%,6.8,15.8
