Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,538",,,15.3,,386
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,755",,,10.5,,71
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   ,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,3,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,22,,,6.5,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,10,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,039",,,15.5,,22
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,134",,,12.6,,16
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,Dermatology Service,104,,,4.5,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,786,,,10.8,,11
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,Neurology Service,788,,,13.2,,33
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,868,,,20.9,,97
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,262,,,6.5,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,739",,,10.5,,55
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,173",,,10,,47
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   ,,,-,,0
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,778,,,9.8,,12
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,"4,302",,,13.9,,376
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,X06,Other - Other Services,746,,,9.3,,8
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,657",477,28.80%,44,77.9,625
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology Service,"2,309","1,253",54.30%,15.6,50.2,170
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"6,518","2,771",42.50%,23.5,82.9,"1,528"
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,285","1,940",59.10%,13.7,45.1,183
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"10,046","4,725",47.00%,19.4,56.2,"1,046"
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,559","1,275",81.80%,8.9,29.9,22
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,626",933,57.40%,14.6,56.4,160
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,3,1,33.30%,-,-,2
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,024",681,66.50%,11.9,37,11
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,895","2,682",54.80%,15.9,43.5,143
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology Service,"3,007","1,327",44.10%,20.6,67.2,407
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,441","2,351",68.30%,11.1,32.1,1
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,317",619,47.00%,19.6,54.9,127
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_400,Neurology Service,"1,375",802,58.30%,14.7,38.5,24
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_410,Rheumatology Service,462,352,76.20%,8.3,33.5,6
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,470,294,62.60%,12.5,43.9,6
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,326","1,718",51.70%,16.4,43.2,65
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X02,Other - Medical Services,"7,207","4,690",65.10%,11.9,38.3,160
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X03,Other - Mental Health Services,3,1,33.30%,-,-,0
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X04,Other - Paediatric Services,369,195,52.80%,15.9,44.8,11
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X05,Other - Surgical Services,"5,007","2,880",57.50%,14.4,62.6,509
Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X06,Other - Other Services,"6,469","3,675",56.80%,14.8,42.1,230
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,898,887,98.80%,6.4,14.6,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery Service,507,247,48.70%,18.7,59.5,59
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology Service,"1,946","1,287",66.10%,10.9,52,156
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,326","1,589",47.80%,19.3,78.7,570
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,Ear Nose and Throat Service,"2,428","1,765",72.70%,9.7,50.8,191
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology Service,"4,168","3,208",77.00%,10.3,34,164
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgical Service,"1,962",670,34.10%,26.9,73.8,411
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery Service,860,653,75.90%,6.7,44.9,52
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery Service,556,257,46.20%,20.8,57.3,58
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Internal Medicine Service,48,45,93.80%,3.8,17.2,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology Service,"1,321",881,66.70%,10.1,33.6,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology Service,"1,634","1,116",68.30%,11.8,35.9,31
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology Service,"2,071","1,496",72.20%,10.2,32.2,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_340,Respiratory Medicine Service,754,604,80.10%,8,28.4,3
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology Service,"1,541","1,293",83.90%,7.9,24.4,7
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_410,Rheumatology Service,818,343,41.90%,25.3,65.2,159
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_430,Elderly Medicine Service,30,22,73.30%,7.8,32.6,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology Service,"2,421","1,545",63.80%,12.7,48.4,159
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X02,Other - Medical Services,"3,312","2,616",79.00%,7,31.7,44
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X03,Other - Mental Health Services,38,38,100.00%,2.5,7.5,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X04,Other - Paediatric Services,"1,178",903,76.70%,7.6,28.9,4
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X05,Other - Surgical Services,"5,444","3,481",63.90%,11.9,54.4,459
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X06,Other - Other Services,493,432,87.60%,7.9,23.3,3
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,749","1,983",72.10%,9.1,38.1,108
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,478",890,60.20%,12,75.2,216
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,164","1,573",49.70%,18.3,68,426
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,793","1,540",55.10%,15,37,18
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,390","1,726",72.20%,11.3,34.5,5
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,784","1,189",66.60%,12.5,30.3,5
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,165,159,96.40%,5.6,12.9,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,5,3,60.00%,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,234","1,569",70.20%,11.4,31.3,4
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,537,502,93.50%,6.2,15.6,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,969","1,572",79.80%,8.1,26.4,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,687,404,58.80%,14.4,37.6,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,096",718,65.50%,12.7,29.1,1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,349,342,98.00%,5.4,12.4,1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,58,58,100.00%,3.3,10.4,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,792","1,304",72.80%,9.2,38.1,39
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,016",791,77.90%,9.5,28.2,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,591,573,97.00%,5.4,14.8,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,425,410,96.50%,2.4,11.1,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,465,412,88.60%,5.1,24.2,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery Service,498,344,69.10%,12.2,47.6,31
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_101,Urology Service,955,744,77.90%,11.2,54.8,78
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"1,029",706,68.60%,11.4,52.9,85
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,816","1,057",58.20%,14.8,41.5,37
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,838","1,169",63.60%,12.8,47.1,92
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,611","1,066",66.20%,11.9,41.1,76
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,318",869,65.90%,11,59.9,133
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,373","1,191",86.70%,8.3,36.1,62
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,680,583,85.70%,9.9,21.2,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,180","1,138",96.40%,7.8,16.5,2
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_330,Dermatology Service,770,520,67.50%,12,35.7,30
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,489,353,72.20%,10.6,36.3,2
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_410,Rheumatology Service,417,368,88.20%,6.2,26.3,8
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,143,137,95.80%,6,15.4,1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,762","1,080",61.30%,13.6,40.4,44
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,606","1,430",89.00%,8,24.1,26
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,29,28,96.60%,8.7,15.7,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,156,102,65.40%,13.2,43.5,12
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,004",911,90.70%,7.8,21.8,15
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X06,Other - Other Services,326,284,87.10%,5.5,36,11
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,90,69,76.70%,10.8,42.9,3
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,732","2,438",89.20%,7.5,23,27
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,985","3,007",50.20%,17.8,57.2,683
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,458","2,884",64.70%,13.2,36.3,107
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"5,613","3,437",61.20%,13.9,48,321
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"4,233","2,563",60.50%,14.2,39.8,133
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,23,23,100.00%,8,14.6,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,237,235,99.20%,5.7,13.8,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,242","2,585",79.70%,8.7,31.6,12
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"6,002","5,166",86.10%,10.2,25.6,11
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,476","2,198",88.80%,7,22.3,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,937,877,93.60%,7.8,17,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,477","1,275",86.30%,8.9,19.7,1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,142",818,71.60%,10,31.5,4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,85,85,100.00%,4.4,10.2,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,542","2,010",79.10%,8.8,34.8,46
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"6,975","6,570",94.20%,6.5,16.8,9
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,092",757,69.30%,12.3,35.5,18
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"7,507","5,113",68.10%,11.7,43.8,337
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,895,837,93.50%,8.9,17.2,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery Service,972,621,63.90%,12.3,44.3,41
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology Service,"4,569","3,786",82.90%,9.2,28.3,47
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,424","2,496",46.00%,20.8,76.6,938
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgical Service,"1,283",777,60.60%,13,60.8,129
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery Service,"2,092","1,696",81.10%,7.9,34.1,38
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_170,Cardiothoracic Surgery Service,26,26,100.00%,5.4,12,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_300,General Internal Medicine Service,13,13,100.00%,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology Service,830,748,90.10%,6.7,20.2,2
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology Service,"1,442","1,242",86.10%,7.6,20.7,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology Service,"1,992","1,598",80.20%,7.2,22.8,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_340,Respiratory Medicine Service,671,656,97.80%,5.7,13.3,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology Service,"2,519","2,102",83.40%,8.3,24.8,24
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology Service,583,540,92.60%,7,17.5,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_430,Elderly Medicine Service,83,83,100.00%,2.2,9.2,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology Service,"3,502","2,266",64.70%,11.1,50.1,241
Y58,RVJ,NORTH BRISTOL NHS TRUST,X02,Other - Medical Services,"3,602","2,690",74.70%,7.6,39.8,54
Y58,RVJ,NORTH BRISTOL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,X04,Other - Paediatric Services,28,28,100.00%,0.9,14.8,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,X05,Other - Surgical Services,"4,623","3,898",84.30%,7,27.7,30
Y58,RVJ,NORTH BRISTOL NHS TRUST,X06,Other - Other Services,61,51,83.60%,7.3,21.7,0
Y59,R1C,SOLENT NHS TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_410,Rheumatology Service,6,6,100.00%,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,X02,Other - Medical Services,116,113,97.40%,5.6,15.5,0
Y59,R1C,SOLENT NHS TRUST,X03,Other - Mental Health Services,195,195,100.00%,2.9,8.9,0
Y59,R1C,SOLENT NHS TRUST,X04,Other - Paediatric Services,341,331,97.10%,6.4,14.9,0
Y59,R1C,SOLENT NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,X06,Other - Other Services,60,60,100.00%,3.5,11.1,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,900,485,53.90%,15.8,54.5,93
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,700,458,65.40%,9.8,58,80
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,541",934,60.60%,13.1,53.1,129
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,450,420,93.30%,6,15.7,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,"2,068","1,009",48.80%,18.8,50,129
