Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,797,783,98.20%,5.6,14.5,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery Service,473,247,52.20%,17.2,60.3,45
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology Service,"1,898","1,231",64.90%,10.6,48.2,121
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,620","1,747",48.30%,19.4,72.9,622
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,Ear Nose and Throat Service,"2,194","1,594",72.70%,8,54.6,193
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology Service,"4,042","3,275",81.00%,9,36,151
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgical Service,"2,030",840,41.40%,23.2,67.9,339
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery Service,747,546,73.10%,5.7,54.6,61
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery Service,566,232,41.00%,23,61.5,71
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Internal Medicine Service,41,34,82.90%,5,23.7,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology Service,"1,288",965,74.90%,8.5,28.4,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology Service,"1,554","1,123",72.30%,10.6,33.2,37
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology Service,"2,047","1,334",65.20%,12.3,31.7,2
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_340,Respiratory Medicine Service,710,552,77.70%,6.7,31.4,1
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology Service,"1,487","1,302",87.60%,7.5,25.4,6
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_410,Rheumatology Service,778,285,36.60%,27.3,64,153
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_430,Elderly Medicine Service,19,15,78.90%,-,-,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology Service,"2,125","1,320",62.10%,12.3,49,135
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X02,Other - Medical Services,"2,859","2,313",80.90%,6.9,32.4,35
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X03,Other - Mental Health Services,38,38,100.00%,1.6,4.5,0
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X04,Other - Paediatric Services,987,728,73.80%,7.9,31.1,3
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X05,Other - Surgical Services,"5,242","3,631",69.30%,10,54.4,440
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X06,Other - Other Services,489,420,85.90%,6.1,32,18
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,908","1,981",68.10%,11.4,48.5,186
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,562",938,60.10%,11.6,71.4,264
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,361","1,463",43.50%,23.5,75.1,654
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,809","1,695",60.30%,13.5,34.9,60
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,207","1,463",66.30%,8,34.1,23
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,806","1,238",68.50%,12.7,29.7,19
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,85,73,85.90%,5.5,26.2,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,6,4,66.70%,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,436","1,753",72.00%,10.9,31.3,14
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,433,414,95.60%,3.1,14.5,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,609","1,369",85.10%,7.3,26.5,1
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,714,453,63.40%,13,35.5,2
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,024",729,71.20%,9.9,23.6,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,280,277,98.90%,3.3,9.5,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,74,73,98.60%,4.6,14.5,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,807","1,293",71.60%,9,40.3,41
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,952,814,85.50%,5.8,21.8,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,384,365,95.10%,4.2,11.5,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,506,492,97.20%,2.4,9.7,0
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,460,408,88.70%,4.8,23.4,2
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery Service,541,332,61.40%,13.3,65.9,64
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_101,Urology Service,985,763,77.50%,8.5,62,94
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"1,056",677,64.10%,12.6,63.7,114
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,849","1,064",57.50%,14,40,56
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,995","1,124",56.30%,14.2,51.5,158
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,548","1,013",65.40%,12.3,42.5,102
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,142",710,62.20%,13,65.8,145
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,053",877,83.30%,5.5,36.4,46
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,566,482,85.20%,9.3,22.2,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,038",990,95.40%,6.9,16.8,3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_330,Dermatology Service,662,465,70.20%,10.9,34,29
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,524,356,67.90%,13.5,32.5,3
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_410,Rheumatology Service,379,314,82.80%,5.8,25.8,10
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,125,106,84.80%,7.8,24,1
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,685","1,107",65.70%,12.4,35.1,40
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,562","1,359",87.00%,8.4,26.9,29
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,36,35,97.20%,4.9,10.6,0
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,150,100,66.70%,12.6,43,10
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,019",917,90.00%,5.9,24.7,17
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,X06,Other - Other Services,266,221,83.10%,5.5,34.7,15
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,131,62,47.30%,20,62.3,13
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"2,675","2,337",87.40%,6.6,25.8,36
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"6,885","2,972",43.20%,22.6,64.8,922
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,249","2,756",64.90%,12.3,40.3,136
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,995","2,999",60.00%,13.4,45.5,283
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"3,997","2,512",62.80%,13.6,44.8,270
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,16,16,100.00%,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,250,248,99.20%,4.9,15.9,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,255","2,569",78.90%,8.5,32.4,15
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"5,973","5,193",86.90%,9.6,24.1,4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,320","1,985",85.60%,7.2,23.5,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,959,888,92.60%,7.4,17.7,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,454","1,344",92.40%,7.5,17.8,1
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,118",740,66.20%,12.3,35,4
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,4,4,100.00%,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,820","2,114",75.00%,10,35.6,59
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"6,666","6,264",94.00%,6.4,17.2,7
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,114",751,67.40%,12.2,35.4,15
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"7,694","5,173",67.20%,11.5,47.7,464
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,887,825,93.00%,8.7,17.8,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery Service,912,585,64.10%,11.4,43,41
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology Service,"4,415","3,624",82.10%,8.8,28.9,52
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma and Orthopaedic Service,"5,349","2,229",41.70%,24.6,72.8,"1,046"
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgical Service,"1,285",782,60.90%,12.5,66.4,141
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery Service,"2,132","1,674",78.50%,7,33,28
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_170,Cardiothoracic Surgery Service,24,24,100.00%,5.5,12.1,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_300,General Internal Medicine Service,9,9,100.00%,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology Service,742,699,94.20%,5.3,16,3
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology Service,"1,297","1,174",90.50%,6.7,19.2,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology Service,"1,506","1,271",84.40%,7.6,22.7,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_340,Respiratory Medicine Service,570,554,97.20%,4.9,12.7,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology Service,"2,075","1,797",86.60%,7.5,23.8,27
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology Service,512,488,95.30%,5.3,16,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_430,Elderly Medicine Service,72,72,100.00%,3,13.6,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology Service,"3,112","2,026",65.10%,11.1,48.6,200
Y58,RVJ,NORTH BRISTOL NHS TRUST,X02,Other - Medical Services,"2,904","2,355",81.10%,6.4,28.2,8
Y58,RVJ,NORTH BRISTOL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,X04,Other - Paediatric Services,27,25,92.60%,1.7,7.9,0
Y58,RVJ,NORTH BRISTOL NHS TRUST,X05,Other - Surgical Services,"4,636","4,064",87.70%,4.7,24.6,36
Y58,RVJ,NORTH BRISTOL NHS TRUST,X06,Other - Other Services,69,59,85.50%,7.3,22.2,1
Y59,R1C,SOLENT NHS TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_410,Rheumatology Service,7,7,100.00%,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,X02,Other - Medical Services,106,105,99.10%,4.8,12.5,0
Y59,R1C,SOLENT NHS TRUST,X03,Other - Mental Health Services,248,241,97.20%,4,13.6,1
Y59,R1C,SOLENT NHS TRUST,X04,Other - Paediatric Services,351,341,97.20%,7,15.9,0
Y59,R1C,SOLENT NHS TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0
Y59,R1C,SOLENT NHS TRUST,X06,Other - Other Services,54,53,98.10%,5.2,10.8,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,908,475,52.30%,16.6,56.7,83
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,798,487,61.00%,11.5,64.7,99
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,548",761,49.20%,19.4,67.2,208
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,380,342,90.00%,6.3,19.8,1
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,"2,286","1,076",47.10%,20,61.8,210
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery Service,427,329,77.00%,9.3,30.5,4
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_300,General Internal Medicine Service,2,2,100.00%,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_301,Gastroenterology Service,374,247,66.00%,13.8,33.4,5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_320,Cardiology Service,288,216,75.00%,11.3,33.3,5
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_330,Dermatology Service,394,394,100.00%,3.5,8.8,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_340,Respiratory Medicine Service,146,103,70.50%,12.4,29.3,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_410,Rheumatology Service,215,194,90.20%,9.8,18.4,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_430,Elderly Medicine Service,35,35,100.00%,6.3,13.2,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_502,Gynaecology Service,734,417,56.80%,14,52.1,59
Y59,R1F,ISLE OF WIGHT NHS TRUST,X02,Other - Medical Services,645,531,82.30%,7.4,26.5,1
Y59,R1F,ISLE OF WIGHT NHS TRUST,X03,Other - Mental Health Services,279,166,59.50%,15.5,39.2,6
Y59,R1F,ISLE OF WIGHT NHS TRUST,X04,Other - Paediatric Services, -   , -   , -   ,-,-,0
Y59,R1F,ISLE OF WIGHT NHS TRUST,X05,Other - Surgical Services,787,501,63.70%,12,44,37
Y59,R1F,ISLE OF WIGHT NHS TRUST,X06,Other - Other Services,43,35,81.40%,5,48.6,2
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,226","1,617",72.60%,7.9,39.9,59
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,998,747,74.80%,6.5,36.7,23
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,483","2,360",67.80%,9.8,39.7,143
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"1,996","1,415",70.90%,10.2,37.9,85
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,243","1,376",61.30%,12.6,39.1,106
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,883","1,467",77.90%,8.5,34.4,55
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,160,134,83.80%,5.3,27.1,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,8,8,100.00%,-,-,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,1,1,100.00%,-,-,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,795,709,89.20%,6.5,20,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,689,632,91.70%,5.8,18.2,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,706,612,86.70%,7.6,20.8,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,397,379,95.50%,4.5,14.9,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,324,272,84.00%,9.3,26,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,28,28,100.00%,4.1,13.8,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,403","1,077",76.80%,7.7,35.6,36
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"2,697","2,194",81.30%,6.5,32.1,12
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,1,1,100.00%,-,-,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,456,388,85.10%,7.1,26.3,0
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,540,499,92.40%,3.8,17.3,4
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,525,508,96.80%,5.7,12.7,2
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,452","3,161",91.60%,5.7,18.4,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,219,211,96.30%,3,15.5,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_410,Rheumatology Service,35,34,97.10%,8,17.4,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X02,Other - Medical Services,33,33,100.00%,3.9,12.4,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,617,608,98.50%,4.6,14.9,0
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X05,Other - Surgical Services,350,217,62.00%,13.3,30.2,0
